,station,mean_temp,mean_wind_speed
0,12,-2.9,3.2
0,12,-2.9,3.2
0,13,-2.5,2.8
0,13,-2.5,2.8
0,13,-2.5,2.8
0,14,-3.3,2.3
0,15,-1.1,2.8
0,16,0.0,3.7
0,17,-2.7,3.0
0,17,-2.7,3.0
0,17,-2.7,3.0
0,17,-2.7,3.0
0,18,-2.2,3.0
0,19,-2.7,3.0
0,20,-1.1,3.7
0,20,-1.1,3.7
0,21,-3.5,2.2
0,21,-3.5,2.2
0,22,-1.3,3.4
0,22,-1.3,3.4
0,22,-1.3,3.4
0,23,0.6,4.5
0,23,0.6,4.5
0,24,-0.3,3.8
0,24,-0.3,3.8
0,25,-0.3,3.6
0,25,-0.3,3.6
0,26,-4.2,1.9
0,27,0.6,3.9
0,28,0.3,3.7
0,29,0.0,3.1
0,30,0.7,5.0
0,31,-1.9,3.1
0,31,-1.9,3.1
0,31,-1.9,3.1
0,32,-1.1,4.5
0,33,-3.3,2.4
0,33,-3.3,2.4
0,33,-3.3,2.4
0,34,-2.5,2.3
0,34,-2.5,2.3
0,35,0.8,5.3
0,36,-1.8,3.3
0,37,-1.2,3.6
0,37,-1.2,3.6
0,37,-1.2,3.6
0,38,-2.8,2.5
0,39,-3.1,3.7
0,39,-3.1,3.7
0,39,-3.1,3.7
0,40,0.3,3.8
0,41,0.6,3.9
0,42,0.6,3.9
0,42,0.6,3.9
0,43,-3.8,3.4
0,44,-0.1,3.0
0,45,-3.9,2.6
0,46,-1.1,2.8
0,46,-1.1,2.8
0,47,0.5,4.6
0,0,-3.9,2.8
0,0,-3.9,2.8
0,1,-3.9,2.8
0,2,-3.1,1.6
0,2,-3.1,1.6
0,3,-0.7,2.1
0,3,-0.7,2.1
0,4,-3.8,2.5
0,5,-0.5,2.5
0,5,-0.5,2.5
0,6,-0.8,2.0
0,6,-0.8,2.0
0,6,-0.8,2.0
0,7,-4.1,5.1
0,8,-4.2,2.3
0,9,-4.9,2.4
0,10,-4.0,3.6
0,11,-4.0,1.6
0,12,-2.7,2.5
0,12,-2.7,2.5
0,13,-2.6,2.0
0,13,-2.6,2.0
0,13,-2.6,2.0
0,14,-4.6,1.3
0,15,-1.3,1.8
0,16,-0.6,1.9
0,17,-3.9,2.0
0,17,-3.9,2.0
0,17,-3.9,2.0
0,17,-3.9,2.0
0,18,-3.7,1.4
0,19,-3.9,2.0
0,20,-1.7,1.6
0,20,-1.7,1.6
0,21,-3.6,1.7
0,21,-3.6,1.7
0,22,-3.1,1.4
0,22,-3.1,1.4
0,22,-3.1,1.4
0,23,-1.4,1.7
0,23,-1.4,1.7
0,24,-0.9,1.5
0,24,-0.9,1.5
0,25,-1.0,1.3
0,25,-1.0,1.3
0,26,-5.5,1.2
0,27,-0.5,1.7
0,28,-0.5,2.3
0,29,-0.9,1.0
0,30,-1.0,1.7
0,31,-3.4,1.3
0,31,-3.4,1.3
0,31,-3.4,1.3
0,32,-1.5,3.1
0,33,-4.6,1.3
0,33,-4.6,1.3
0,33,-4.6,1.3
0,34,-2.9,1.5
0,34,-2.9,1.5
0,35,0.1,1.4
0,36,-2.6,1.4
0,37,-1.6,2.5
0,37,-1.6,2.5
0,37,-1.6,2.5
0,38,-3.0,1.7
0,39,-2.4,3.4
0,39,-2.4,3.4
0,39,-2.4,3.4
0,40,-0.8,0.8
0,41,-0.5,1.7
0,42,-0.5,1.7
0,42,-0.5,1.7
0,43,-2.7,4.2
0,44,-0.7,2.2
0,45,-3.6,2.1
0,46,-1.6,1.7
0,46,-1.6,1.7
0,47,-1.4,1.7
0,0,-6.7,1.8
0,0,-6.7,1.8
0,1,-6.7,1.8
0,2,-6.7,1.8
0,2,-6.7,1.8
0,3,-3.9,2.5
0,3,-3.9,2.5
0,4,-3.8,3.4
0,5,-3.5,2.7
0,5,-3.5,2.7
0,6,-3.2,3.4
0,6,-3.2,3.4
0,6,-3.2,3.4
0,7,-4.6,3.7
0,8,-7.1,1.7
0,9,-4.1,4.4
0,10,-6.4,2.2
0,11,-5.9,2.2
0,12,-4.7,1.7
0,12,-4.7,1.7
0,13,-5.6,1.5
0,13,-5.6,1.5
0,13,-5.6,1.5
0,14,-6.2,1.9
0,15,-2.8,3.4
0,16,-3.3,3.0
0,17,-3.9,2.8
0,17,-3.9,2.8
0,17,-3.9,2.8
0,17,-3.9,2.8
0,18,-5.6,2.3
0,19,-3.9,2.8
0,20,-3.4,3.5
0,20,-3.4,3.5
0,21,-6.3,1.6
0,21,-6.3,1.6
0,22,-5.8,2.7
0,22,-5.8,2.7
0,22,-5.8,2.7
0,23,-3.8,3.4
0,23,-3.8,3.4
0,24,-2.5,4.0
0,24,-2.5,4.0
0,25,-3.3,3.2
0,25,-3.3,3.2
0,26,-5.6,1.9
0,27,-3.1,2.9
0,28,-3.5,3.1
0,29,-2.9,2.7
0,30,-2.8,4.2
0,31,-5.7,2.2
0,31,-5.7,2.2
0,31,-5.7,2.2
0,32,-3.5,2.5
0,33,-6.7,2.0
0,33,-6.7,2.0
0,33,-6.7,2.0
0,34,-6.5,1.5
0,34,-6.5,1.5
0,35,-1.9,4.0
0,36,-4.6,2.4
0,37,-4.1,2.0
0,37,-4.1,2.0
0,37,-4.1,2.0
0,38,-6.2,1.4
0,39,-4.7,2.1
0,39,-4.7,2.1
0,39,-4.7,2.1
0,40,-2.5,3.0
0,41,-3.1,2.9
0,42,-3.0,2.9
0,42,-3.0,2.9
0,43,-4.3,1.9
0,44,-3.8,2.2
0,45,-6.4,1.6
0,46,-5.0,2.0
0,46,-5.0,2.0
0,47,-3.7,3.2
0,0,-2.3,3.5
0,0,-2.3,3.5
0,1,-2.3,3.5
0,2,-3.0,3.1
0,2,-3.0,3.1
0,3,-1.0,3.2
0,3,-1.0,3.2
0,4,-2.7,4.4
0,5,0.0,4.0
0,5,0.0,4.0
0,6,-1.2,4.6
0,6,-1.2,4.6
0,6,-1.2,4.6
0,7,-1.2,5.9
0,8,-2.4,3.4
0,9,-3.6,3.3
0,10,-2.2,4.6
0,11,-4.0,3.0
0,12,-1.5,3.2
0,12,-1.5,3.2
0,13,-1.9,3.0
0,13,-1.9,3.0
0,13,-1.9,3.0
0,14,-3.9,2.9
0,15,-0.7,4.0
0,16,-1.4,3.9
0,17,-2.5,3.8
0,17,-2.5,3.8
0,17,-2.5,3.8
0,17,-2.5,3.8
0,18,-3.8,3.1
0,19,-2.5,3.8
0,20,-1.3,4.7
0,20,-1.3,4.7
0,21,-2.4,3.0
0,21,-2.4,3.0
0,22,-3.3,3.1
0,22,-3.3,3.1
0,22,-3.3,3.1
0,23,-2.0,4.3
0,23,-2.0,4.3
0,24,-0.7,5.0
0,24,-0.7,5.0
0,25,-1.7,3.5
0,25,-1.7,3.5
0,26,-3.7,2.6
0,27,-1.7,3.2
0,28,-0.8,4.0
0,29,-1.5,3.4
0,30,-1.5,5.2
0,31,-3.6,2.9
0,31,-3.6,2.9
0,31,-3.6,2.9
0,32,0.8,4.8
0,33,-4.2,2.9
0,33,-4.2,2.9
0,33,-4.2,2.9
0,34,-3.1,2.5
0,34,-3.1,2.5
0,35,-0.5,4.4
0,36,-2.4,3.6
0,37,-0.8,3.4
0,37,-0.8,3.4
0,37,-0.8,3.4
0,38,-2.5,2.8
0,39,-0.3,4.4
0,39,-0.3,4.4
0,39,-0.3,4.4
0,40,-0.9,3.6
0,41,-1.7,3.2
0,42,-1.7,3.2
0,42,-1.7,3.2
0,43,-0.4,4.9
0,44,-0.4,3.3
0,45,-2.1,3.3
0,46,-2.6,2.7
0,46,-2.6,2.7
0,47,-1.7,4.3
0,0,-3.2,4.0
0,0,-3.2,4.0
0,1,-3.2,4.0
0,2,-2.4,4.4
0,2,-2.4,4.4
0,3,-0.3,3.9
0,3,-0.3,3.9
0,4,-0.5,7.0
0,5,0.7,4.4
0,5,0.7,4.4
0,6,-0.9,5.7
0,6,-0.9,5.7
0,6,-0.9,5.7
0,7,-1.9,5.5
0,8,-2.3,3.9
0,9,-0.9,6.2
0,10,-2.9,4.3
0,11,-0.8,5.6
0,12,-1.3,2.8
0,12,-1.3,2.8
0,13,-2.5,2.6
0,13,-2.5,2.6
0,13,-2.5,2.6
0,14,-1.0,5.5
0,15,-0.1,6.6
0,16,-1.0,4.9
0,17,-0.5,6.1
0,17,-0.5,6.1
0,17,-0.5,6.1
0,17,-0.5,6.1
0,18,-1.0,5.6
0,19,-0.5,6.1
0,20,-0.6,7.1
0,20,-0.6,7.1
0,21,-2.0,3.9
0,21,-2.0,3.9
0,22,-1.6,5.3
0,22,-1.6,5.3
0,22,-1.6,5.3
0,23,-1.3,7.2
0,23,-1.3,7.2
0,24,-0.6,7.1
0,24,-0.6,7.1
0,25,-1.4,4.6
0,25,-1.4,4.6
0,26,-0.9,4.7
0,27,-0.7,4.5
0,28,0.0,4.7
0,29,-1.3,4.2
0,30,-1.1,8.5
0,31,-1.3,5.3
0,31,-1.3,5.3
0,31,-1.3,5.3
0,32,0.6,4.6
0,33,-1.2,5.8
0,33,-1.2,5.8
0,33,-1.2,5.8
0,34,-2.5,3.5
0,34,-2.5,3.5
0,35,-0.7,5.9
0,36,-1.1,6.0
0,37,-0.4,3.5
0,37,-0.4,3.5
0,37,-0.4,3.5
0,38,-2.7,3.1
0,39,-0.8,3.5
0,39,-0.8,3.5
0,39,-0.8,3.5
0,40,-0.9,5.5
0,41,-0.7,4.5
0,42,-0.7,4.5
0,42,-0.7,4.5
0,43,-0.5,3.0
0,44,0.3,3.7
0,45,-2.2,3.4
0,46,-1.9,3.5
0,46,-1.9,3.5
0,47,-1.3,7.0
0,0,-8.9,1.0
0,0,-8.9,1.0
0,1,-8.9,1.0
0,2,-7.8,1.5
0,2,-7.8,1.5
0,3,-5.2,1.3
0,3,-5.2,1.3
0,4,-2.7,4.0
0,5,-3.4,1.8
0,5,-3.4,1.8
0,6,-5.3,2.0
0,6,-5.3,2.0
0,6,-5.3,2.0
0,7,-4.6,3.5
0,8,-7.8,1.0
0,9,-3.0,4.7
0,10,-7.5,1.7
0,11,-2.4,3.1
0,12,-6.2,1.4
0,12,-6.2,1.4
0,13,-9.2,0.6
0,13,-9.2,0.6
0,13,-9.2,0.6
0,14,-2.9,3.5
0,15,-1.8,3.3
0,16,-6.4,1.4
0,17,-2.5,3.7
0,17,-2.5,3.7
0,17,-2.5,3.7
0,17,-2.5,3.7
0,18,-2.6,3.5
0,19,-2.5,3.7
0,20,-2.3,3.3
0,20,-2.3,3.3
0,21,-7.2,1.2
0,21,-7.2,1.2
0,22,-3.5,3.2
0,22,-3.5,3.2
0,22,-3.5,3.2
0,23,-3.1,2.9
0,23,-3.1,2.9
0,24,-2.6,3.3
0,24,-2.6,3.3
0,25,-5.1,2.0
0,25,-5.1,2.0
0,26,-3.3,2.8
0,27,-5.8,1.4
0,28,-4.2,1.8
0,29,-4.8,1.6
0,30,-2.5,3.3
0,31,-3.0,3.2
0,31,-3.0,3.2
0,31,-3.0,3.2
0,32,-2.9,1.7
0,33,-2.9,3.7
0,33,-2.9,3.7
0,33,-2.9,3.7
0,34,-8.4,1.0
0,34,-8.4,1.0
0,35,-2.8,2.6
0,36,-2.8,3.0
0,37,-5.7,1.2
0,37,-5.7,1.2
0,37,-5.7,1.2
0,38,-9.0,0.7
0,39,-5.1,1.6
0,39,-5.1,1.6
0,39,-5.1,1.6
0,40,-3.3,2.4
0,41,-5.8,1.4
0,42,-5.8,1.4
0,42,-5.8,1.4
0,43,-2.7,1.2
0,44,-4.5,1.4
0,45,-7.9,0.9
0,46,-7.9,1.0
0,46,-7.9,1.0
0,47,-3.1,2.9
0,0,-7.0,1.6
0,0,-7.0,1.6
0,1,-7.0,1.6
0,2,-6.3,1.8
0,2,-6.3,1.8
0,3,-5.7,2.4
0,3,-5.7,2.4
0,4,-5.0,2.5
0,5,-3.6,3.4
0,5,-3.6,3.4
0,6,-5.2,2.3
0,6,-5.2,2.3
0,6,-5.2,2.3
0,7,-3.9,3.1
0,8,-6.2,1.5
0,9,-4.4,2.7
0,10,-6.3,2.0
0,11,-5.1,1.8
0,12,-5.2,2.2
0,12,-5.2,2.2
0,13,-6.8,1.8
0,13,-6.8,1.8
0,13,-6.8,1.8
0,14,-5.9,1.8
0,15,-2.0,2.9
0,16,-6.5,1.8
0,17,-4.6,2.2
0,17,-4.6,2.2
0,17,-4.6,2.2
0,17,-4.6,2.2
0,18,-5.3,2.1
0,19,-4.6,2.2
0,20,-2.6,3.3
0,20,-2.6,3.3
0,21,-6.0,1.4
0,21,-6.0,1.4
0,22,-4.7,2.0
0,22,-4.7,2.0
0,22,-4.7,2.0
0,23,-3.5,3.4
0,23,-3.5,3.4
0,24,-2.8,3.3
0,24,-2.8,3.3
0,25,-5.0,2.1
0,25,-5.0,2.1
0,26,-5.9,1.7
0,27,-7.4,1.7
0,28,-5.4,2.9
0,29,-4.7,2.0
0,30,-3.1,4.0
0,31,-4.9,2.0
0,31,-4.9,2.0
0,31,-4.9,2.0
0,32,-2.7,3.6
0,33,-6.3,1.8
0,33,-6.3,1.8
0,33,-6.3,1.8
0,34,-7.1,1.3
0,34,-7.1,1.3
0,35,-4.2,2.6
0,36,-3.8,2.4
0,37,-4.9,2.6
0,37,-4.9,2.6
0,37,-4.9,2.6
0,38,-7.0,1.4
0,39,-3.5,2.9
0,39,-3.5,2.9
0,39,-3.5,2.9
0,40,-3.8,2.1
0,41,-7.6,1.8
0,42,-7.6,1.7
0,42,-7.6,1.7
0,43,-2.9,3.0
0,44,-4.2,3.0
0,45,-5.9,1.6
0,46,-7.3,1.3
0,46,-7.3,1.3
0,47,-3.3,3.2
0,0,-3.6,3.2
0,0,-3.6,3.2
0,1,-3.6,3.2
0,2,-2.6,4.1
0,2,-2.6,4.1
0,3,-4.6,4.1
0,3,-4.6,4.1
0,4,-2.6,4.1
0,5,-3.4,5.7
0,5,-3.4,5.7
0,6,-3.1,5.6
0,6,-3.1,5.6
0,6,-3.1,5.6
0,7,-1.8,7.6
0,8,-2.8,3.6
0,9,-3.3,3.2
0,10,-3.2,4.8
0,11,-3.7,3.4
0,12,-3.1,5.1
0,12,-3.1,5.1
0,13,-3.5,3.9
0,13,-3.5,3.9
0,13,-3.5,3.9
0,14,-3.8,2.7
0,15,-1.6,4.3
0,16,-4.1,4.4
0,17,-2.4,3.4
0,17,-2.4,3.4
0,17,-2.4,3.4
0,17,-2.4,3.4
0,18,-3.6,3.1
0,19,-2.4,3.4
0,20,-2.1,5.4
0,20,-2.1,5.4
0,21,-2.7,3.8
0,21,-2.7,3.8
0,22,-3.8,3.3
0,22,-3.8,3.3
0,22,-3.8,3.3
0,23,-2.8,5.5
0,23,-2.8,5.5
0,24,-2.0,5.0
0,24,-2.0,5.0
0,25,-2.8,3.8
0,25,-2.8,3.8
0,26,-3.7,1.9
0,27,-5.4,3.8
0,28,-4.5,4.5
0,29,-2.7,3.5
0,30,-2.9,5.7
0,31,-3.7,3.1
0,31,-3.7,3.1
0,31,-3.7,3.1
0,32,-2.4,7.4
0,33,-4.1,2.9
0,33,-4.1,2.9
0,33,-4.1,2.9
0,34,-3.2,3.4
0,34,-3.2,3.4
0,35,-3.4,5.1
0,36,-2.7,4.1
0,37,-3.3,5.5
0,37,-3.3,5.5
0,37,-3.3,5.5
0,38,-3.3,3.5
0,39,-2.1,5.4
0,39,-2.1,5.4
0,39,-2.1,5.4
0,40,-2.6,3.2
0,41,-5.6,3.9
0,42,-5.6,3.8
0,42,-5.6,3.8
0,43,-1.7,5.3
0,44,-3.6,5.2
0,45,-2.8,3.6
0,46,-4.0,3.2
0,46,-4.0,3.2
0,47,-2.5,5.7
0,0,-1.2,2.3
0,0,-1.2,2.3
0,1,-1.2,2.3
0,2,-0.5,2.8
0,2,-0.5,2.8
0,3,0.3,3.0
0,3,0.3,3.0
0,4,-0.8,3.6
0,5,1.0,3.9
0,5,1.0,3.9
0,6,0.0,3.6
0,6,0.0,3.6
0,6,0.0,3.6
0,7,-0.2,5.2
0,8,-0.8,2.9
0,9,-1.0,2.6
0,10,-1.0,3.5
0,11,-1.3,2.7
0,12,0.1,3.4
0,12,0.1,3.4
0,13,-0.1,2.6
0,13,-0.1,2.6
0,13,-0.1,2.6
0,14,-1.2,2.8
0,15,-0.4,3.4
0,16,0.1,3.2
0,17,-0.6,3.2
0,17,-0.6,3.2
0,17,-0.6,3.2
0,17,-0.6,3.2
0,18,-1.1,2.8
0,19,-0.6,3.2
0,20,-0.5,3.6
0,20,-0.5,3.6
0,21,-0.6,2.8
0,21,-0.6,2.8
0,22,-1.8,2.5
0,22,-1.8,2.5
0,22,-1.8,2.5
0,23,-0.9,3.8
0,23,-0.9,3.8
0,24,-0.3,3.5
0,24,-0.3,3.5
0,25,-0.4,2.8
0,25,-0.4,2.8
0,26,-1.0,2.2
0,27,0.6,2.9
0,28,0.5,3.9
0,29,-0.4,2.8
0,30,-0.7,4.1
0,31,-1.4,2.5
0,31,-1.4,2.5
0,31,-1.4,2.5
0,32,1.5,4.7
0,33,-1.4,2.9
0,33,-1.4,2.9
0,33,-1.4,2.9
0,34,-0.4,2.4
0,34,-0.4,2.4
0,35,0.2,3.3
0,36,-0.9,2.9
0,37,0.6,3.3
0,37,0.6,3.3
0,37,0.6,3.3
0,38,-0.4,2.5
0,39,0.4,3.9
0,39,0.4,3.9
0,39,0.4,3.9
0,40,-0.3,2.0
0,41,0.7,3.0
0,42,0.7,2.9
0,42,0.7,2.9
0,43,-0.6,3.5
0,44,0.8,3.2
0,45,-0.4,2.8
0,46,-0.2,2.3
0,46,-0.2,2.3
0,47,-0.9,3.9
0,0,2.3,2.8
0,0,2.3,2.8
0,1,2.3,2.8
0,2,2.7,3.5
0,2,2.7,3.5
0,3,3.2,4.4
0,3,3.2,4.4
0,4,2.0,3.6
0,5,3.4,5.0
0,5,3.4,5.0
0,6,2.8,4.2
0,6,2.8,4.2
0,6,2.8,4.2
0,7,2.7,4.3
0,8,2.9,3.4
0,9,2.2,3.4
0,10,2.3,3.5
0,11,2.2,3.3
0,12,3.6,4.1
0,12,3.6,4.1
0,13,3.4,3.6
0,13,3.4,3.6
0,13,3.4,3.6
0,14,2.0,3.1
0,15,2.2,4.2
0,16,3.0,4.4
0,17,2.3,3.1
0,17,2.3,3.1
0,17,2.3,3.1
0,17,2.3,3.1
0,18,2.1,3.5
0,19,2.3,3.1
0,20,2.1,4.6
0,20,2.1,4.6
0,21,2.9,3.3
0,21,2.9,3.3
0,22,1.7,3.6
0,22,1.7,3.6
0,22,1.7,3.6
0,23,2.1,4.8
0,23,2.1,4.8
0,24,2.4,4.6
0,24,2.4,4.6
0,25,3.0,3.9
0,25,3.0,3.9
0,26,2.2,2.5
0,27,3.5,4.3
0,28,2.9,5.5
0,29,3.0,3.8
0,30,2.1,5.3
0,31,2.0,3.5
0,31,2.0,3.5
0,31,2.0,3.5
0,32,3.7,6.4
0,33,1.9,3.3
0,33,1.9,3.3
0,33,1.9,3.3
0,34,2.9,3.2
0,34,2.9,3.2
0,35,2.7,4.5
0,36,2.0,3.9
0,37,3.6,4.5
0,37,3.6,4.5
0,37,3.6,4.5
0,38,3.1,3.3
0,39,3.9,5.0
0,39,3.9,5.0
0,39,3.9,5.0
0,40,2.6,3.2
0,41,3.6,4.5
0,42,3.6,4.4
0,42,3.6,4.4
0,43,3.2,4.7
0,44,3.6,4.2
0,45,3.3,3.4
0,46,3.2,3.5
0,46,3.2,3.5
0,47,2.1,4.6
0,0,4.9,3.3
0,0,4.9,3.3
0,1,4.9,3.3
0,2,5.6,3.1
0,2,5.6,3.1
0,3,6.0,4.4
0,3,6.0,4.4
0,4,4.5,3.5
0,5,5.5,5.0
0,5,5.5,5.0
0,6,5.4,4.3
0,6,5.4,4.3
0,6,5.4,4.3
0,7,4.7,4.3
0,8,6.1,3.7
0,9,4.8,3.5
0,10,4.9,3.9
0,11,5.1,3.5
0,12,6.9,5.0
0,12,6.9,5.0
0,13,6.7,3.9
0,13,6.7,3.9
0,13,6.7,3.9
0,14,4.9,3.4
0,15,4.1,4.1
0,16,6.1,4.3
0,17,5.1,3.2
0,17,5.1,3.2
0,17,5.1,3.2
0,17,5.1,3.2
0,18,4.9,3.4
0,19,5.1,3.2
0,20,4.0,4.0
0,20,4.0,4.0
0,21,6.2,3.2
0,21,6.2,3.2
0,22,3.6,3.2
0,22,3.6,3.2
0,22,3.6,3.2
0,23,4.3,4.4
0,23,4.3,4.4
0,24,4.4,4.5
0,24,4.4,4.5
0,25,6.0,4.5
0,25,6.0,4.5
0,26,5.0,2.9
0,27,6.7,4.6
0,28,5.3,5.4
0,29,6.0,4.1
0,30,4.1,5.2
0,31,4.5,3.2
0,31,4.5,3.2
0,31,4.5,3.2
0,32,5.2,6.5
0,33,4.8,3.6
0,33,4.8,3.6
0,33,4.8,3.6
0,34,6.2,2.9
0,34,6.2,2.9
0,35,4.7,4.2
0,36,4.3,3.4
0,37,6.0,4.6
0,37,6.0,4.6
0,37,6.0,4.6
0,38,6.5,3.4
0,39,6.6,6.0
0,39,6.6,6.0
0,39,6.6,6.0
0,40,4.5,3.3
0,41,6.9,4.8
0,42,6.9,4.7
0,42,6.9,4.7
0,43,6.1,5.9
0,44,6.0,4.2
0,45,6.8,3.7
0,46,6.4,3.6
0,46,6.4,3.6
0,47,4.4,4.1
0,0,5.6,7.5
0,0,5.6,7.5
0,1,5.6,7.5
0,2,6.1,6.5
0,2,6.1,6.5
0,3,6.1,8.0
0,3,6.1,8.0
0,4,5.8,6.6
0,5,5.9,8.6
0,5,5.9,8.6
0,6,5.8,8.1
0,6,5.8,8.1
0,6,5.8,8.1
0,7,5.4,8.8
0,8,6.0,7.0
0,9,6.1,5.1
0,10,5.6,8.3
0,11,6.3,6.7
0,12,6.4,8.5
0,12,6.4,8.5
0,13,6.4,6.9
0,13,6.4,6.9
0,13,6.4,6.9
0,14,6.3,6.3
0,15,4.9,6.8
0,16,6.2,8.4
0,17,6.3,5.6
0,17,6.3,5.6
0,17,6.3,5.6
0,17,6.3,5.6
0,18,6.4,6.4
0,19,6.3,5.6
0,20,4.9,7.0
0,20,4.9,7.0
0,21,6.2,6.4
0,21,6.2,6.4
0,22,5.2,6.2
0,22,5.2,6.2
0,22,5.2,6.2
0,23,5.3,7.6
0,23,5.3,7.6
0,24,5.2,7.3
0,24,5.2,7.3
0,25,6.4,7.5
0,25,6.4,7.5
0,26,6.4,4.9
0,27,6.5,8.3
0,28,5.7,9.3
0,29,6.6,6.8
0,30,5.0,8.2
0,31,5.9,6.3
0,31,5.9,6.3
0,31,5.9,6.3
0,32,5.3,9.3
0,33,6.3,6.7
0,33,6.3,6.7
0,33,6.3,6.7
0,34,6.4,6.4
0,34,6.4,6.4
0,35,5.7,7.8
0,36,5.4,6.6
0,37,5.9,8.0
0,37,5.9,8.0
0,37,5.9,8.0
0,38,6.3,6.5
0,39,6.1,9.3
0,39,6.1,9.3
0,39,6.1,9.3
0,40,5.7,6.0
0,41,6.6,8.6
0,42,6.6,8.5
0,42,6.6,8.5
0,43,5.8,9.6
0,44,6.2,7.6
0,45,6.3,6.8
0,46,6.5,7.4
0,46,6.5,7.4
0,47,5.4,7.6
0,0,7.6,9.4
0,0,7.6,9.4
0,1,7.6,9.4
0,2,8.7,8.6
0,2,8.7,8.6
0,3,8.2,11.2
0,3,8.2,11.2
0,4,7.8,9.3
0,5,7.8,11.4
0,5,7.8,11.4
0,6,7.7,12.1
0,6,7.7,12.1
0,6,7.7,12.1
0,7,7.3,9.1
0,8,8.7,9.1
0,9,8.2,6.6
0,10,7.6,9.5
0,11,8.4,8.7
0,12,8.7,11.6
0,12,8.7,11.6
0,13,9.1,9.5
0,13,9.1,9.5
0,13,9.1,9.5
0,14,8.4,8.6
0,15,6.7,8.7
0,16,8.2,12.5
0,17,8.4,8.3
0,17,8.4,8.3
0,17,8.4,8.3
0,17,8.4,8.3
0,18,8.3,9.0
0,19,8.4,8.3
0,20,6.8,9.9
0,20,6.8,9.9
0,21,9.0,8.3
0,21,9.0,8.3
0,22,6.9,8.6
0,22,6.9,8.6
0,22,6.9,8.6
0,23,6.5,10.3
0,23,6.5,10.3
0,24,7.0,10.3
0,24,7.0,10.3
0,25,8.5,11.6
0,25,8.5,11.6
0,26,8.5,6.7
0,27,8.2,12.4
0,28,7.6,12.7
0,29,8.6,11.1
0,30,6.0,10.8
0,31,7.8,8.8
0,31,7.8,8.8
0,31,7.8,8.8
0,32,7.4,11.1
0,33,8.3,9.1
0,33,8.3,9.1
0,33,8.3,9.1
0,34,9.1,8.9
0,34,9.1,8.9
0,35,7.6,11.6
0,36,7.4,9.3
0,37,8.3,10.2
0,37,8.3,10.2
0,37,8.3,10.2
0,38,9.1,9.0
0,39,8.0,11.8
0,39,8.0,11.8
0,39,8.0,11.8
0,40,7.4,8.9
0,41,8.2,12.7
0,42,8.2,12.7
0,42,8.2,12.7
0,43,7.6,12.0
0,44,8.3,10.3
0,45,9.1,9.1
0,46,8.8,10.6
0,46,8.8,10.6
0,47,6.7,10.2
0,0,4.8,9.0
0,0,4.8,9.0
0,1,4.8,9.0
0,2,5.3,7.3
0,2,5.3,7.3
0,3,5.7,8.6
0,3,5.7,8.6
0,4,6.0,9.4
0,5,5.9,9.5
0,5,5.9,9.5
0,6,5.4,8.9
0,6,5.4,8.9
0,6,5.4,8.9
0,7,4.7,11.1
0,8,4.9,8.0
0,9,5.3,6.0
0,10,4.7,10.1
0,11,5.7,9.1
0,12,5.4,8.9
0,12,5.4,8.9
0,13,5.4,7.4
0,13,5.4,7.4
0,13,5.4,7.4
0,14,5.8,9.0
0,15,5.0,8.8
0,16,5.6,8.7
0,17,6.3,8.6
0,17,6.3,8.6
0,17,6.3,8.6
0,17,6.3,8.6
0,18,5.9,8.5
0,19,6.3,8.6
0,20,5.2,8.8
0,20,5.2,8.8
0,21,5.1,7.2
0,21,5.1,7.2
0,22,5.0,7.5
0,22,5.0,7.5
0,22,5.0,7.5
0,23,5.2,9.2
0,23,5.2,9.2
0,24,5.1,9.3
0,24,5.1,9.3
0,25,5.6,9.0
0,25,5.6,9.0
0,26,5.6,7.6
0,27,5.7,6.2
0,28,5.8,9.7
0,29,5.7,7.7
0,30,5.1,9.8
0,31,5.5,8.0
0,31,5.5,8.0
0,31,5.5,8.0
0,32,5.7,9.0
0,33,5.7,9.3
0,33,5.7,9.3
0,33,5.7,9.3
0,34,5.3,6.8
0,34,5.3,6.8
0,35,5.4,8.3
0,36,5.4,8.4
0,37,5.6,8.0
0,37,5.6,8.0
0,37,5.6,8.0
0,38,5.3,7.1
0,39,5.4,10.2
0,39,5.4,10.2
0,39,5.4,10.2
0,40,5.0,7.6
0,41,5.8,6.2
0,42,5.8,5.9
0,42,5.8,5.9
0,43,5.3,10.6
0,44,5.8,8.6
0,45,5.2,7.6
0,46,5.6,7.7
0,46,5.6,7.7
0,47,5.4,9.2
0,0,6.7,10.5
0,0,6.7,10.5
0,1,6.7,10.5
0,2,7.0,8.6
0,2,7.0,8.6
0,3,7.1,10.1
0,3,7.1,10.1
0,4,5.9,9.4
0,5,7.1,10.7
0,5,7.1,10.7
0,6,6.5,11.4
0,6,6.5,11.4
0,6,6.5,11.4
0,7,6.4,11.2
0,8,7.1,9.4
0,9,6.0,6.9
0,10,6.6,11.2
0,11,6.2,8.8
0,12,7.4,11.1
0,12,7.4,11.1
0,13,7.5,9.0
0,13,7.5,9.0
0,13,7.5,9.0
0,14,6.0,8.5
0,15,5.7,8.3
0,16,6.9,11.3
0,17,6.1,8.3
0,17,6.1,8.3
0,17,6.1,8.3
0,17,6.1,8.3
0,18,5.9,8.8
0,19,6.1,8.3
0,20,5.4,10.0
0,20,5.4,10.0
0,21,7.2,8.5
0,21,7.2,8.5
0,22,5.0,8.8
0,22,5.0,8.8
